exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	Item1	Is_are1	Verb1	Item2	Is_are2	Verb2	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	hide_question
expDeathMethod3	1	torture	1	38	1	680	0	k	W	150	0	strangle	personal	a judge	is	kill	a celebrity	is	kill	X>Y	k	Yes	2362	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	39	1	680	0	k	W	150	0	strangle	impersonal	a soldier	is	kill	an orphan	is	kill	X>Y	d	No	4835	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	40	1	680	0	k	W	150	0	unidentified	impersonal	a police officer	is	kill	a convict	is	kill	X>Y	k	Yes	9404	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	41	1	680	0	k	W	150	0	unidentified	personal	a nun	is	kill	a judge	is	kill	X>Y	k	Yes	4992	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	42	1	680	0	k	W	150	0	strangle	personal	an adult	is	kill	a celebrity	is	kill	X>Y	d	No	5036	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	43	1	680	0	k	W	150	0	strangle	personal	an assassin	is	kill	an adult	is	kill	X>Y	d	No	3772	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	44	1	680	0	k	W	150	0	unidentified	impersonal	a nun	is	kill	a soldier	is	kill	X>Y	k	Yes	7686	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	45	1	680	0	k	W	150	0	unidentified	personal	an elderly person	is	kill	a mentor	is	kill	X>Y	k	Yes	10024	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	46	1	680	0	k	W	150	0	unidentified	personal	a celebrity	is	kill	a rapist	is	kill	X>Y	k	Yes	2671	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	47	1	680	0	k	W	150	0	strangle	personal	a police officer	is	kill	a thief	is	kill	X>Y	k	Yes	7036	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	48	1	680	0	k	W	150	0	unidentified	impersonal	a gang member	is	kill	a nun	is	kill	X>Y	d	No	3364	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	49	1	680	0	k	W	150	0	unidentified	personal	a gang member	is	kill	an adult	is	kill	X>Y	d	No	3625	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	50	1	680	0	k	W	150	0	unidentified	personal	a judge	is	kill	a police officer	is	kill	X>Y	k	Yes	8938	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	51	1	680	0	k	W	150	0	strangle	personal	a rapist	is	kill	a congressman	is	kill	X>Y	d	No	3059	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	52	1	680	0	k	W	150	0	strangle	impersonal	an Olympian	is	kill	a gang member	is	kill	X>Y	k	Yes	2198	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	53	1	680	0	k	W	150	0	strangle	personal	an Olympian	is	kill	a homeless adult	is	kill	X>Y	k	Yes	8834	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	54	1	680	0	k	W	150	0	strangle	personal	an addict	is	kill	an astronaut	is	kill	X>Y	d	No	5368	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	55	1	680	0	k	W	150	0	unidentified	impersonal	an adult	is	kill	an addict	is	kill	X>Y	k	Yes	11136	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	56	1	680	0	k	W	150	0	unidentified	personal	a nun	is	kill	a billionaire	is	kill	X>Y	k	Yes	3794	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	57	1	680	0	k	W	150	0	unidentified	personal	a billionaire	is	kill	a judge	is	kill	X>Y	d	No	5109	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	58	1	680	0	k	W	150	0	strangle	impersonal	a pedophile	is	kill	an assassin	is	kill	X>Y	d	No	6051	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	59	1	680	0	k	W	150	0	strangle	personal	an adult	is	kill	a college student	is	kill	X>Y	d	No	5051	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	60	1	680	0	k	W	150	0	strangle	personal	a celebrity	is	kill	a mentor	is	kill	X>Y	d	No	4355	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	61	1	680	0	k	W	150	0	strangle	impersonal	a convict	is	kill	a pedophile	is	kill	X>Y	k	Yes	11130	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	62	1	680	0	k	W	150	0	unidentified	impersonal	a convict	is	kill	a pedophile	is	kill	X>Y	k	Yes	4010	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	63	1	680	0	k	W	150	0	strangle	impersonal	a terrorist	is	kill	an elderly person	is	kill	X>Y	d	No	4406	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	64	1	680	0	k	W	150	0	strangle	personal	a thief	is	kill	a judge	is	kill	X>Y	d	No	5295	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	65	1	680	0	k	W	150	0	strangle	personal	a police officer	is	kill	a soldier	is	kill	X>Y	d	No	13366	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	66	1	680	0	k	W	150	0	strangle	personal	a police officer	is	kill	a gang member	is	kill	X>Y	k	Yes	8050	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	67	1	680	0	k	W	150	0	unidentified	impersonal	an addict	is	kill	a thief	is	kill	X>Y	k	Yes	5418	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	68	1	680	0	k	W	150	0	unidentified	impersonal	an assassin	is	kill	an astronaut	is	kill	X>Y	d	No	3597	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	69	1	680	0	k	W	150	0	strangle	impersonal	a homeless adult	is	kill	a gang member	is	kill	X>Y	k	Yes	2593	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	70	1	680	0	k	W	150	0	unidentified	impersonal	a judge	is	kill	a police officer	is	kill	X>Y	k	Yes	3611	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	71	1	680	0	k	W	150	0	unidentified	personal	a gang member	is	kill	a pedophile	is	kill	X>Y	k	Yes	5925	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	72	1	680	0	k	W	150	0	strangle	personal	a thief	is	kill	an assassin	is	kill	X>Y	k	Yes	1577	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	73	1	680	0	k	W	150	0	unidentified	impersonal	an astronaut	is	kill	an elderly person	is	kill	X>Y	d	No	8187	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	74	1	680	0	k	W	150	0	unidentified	impersonal	an assassin	is	kill	an Olympian	is	kill	X>Y	d	No	7852	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	75	1	680	0	k	W	150	0	unidentified	personal	a rapist	is	kill	an addict	is	kill	X>Y	d	No	3807	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	76	1	680	0	k	W	150	0	unidentified	personal	a congressman	is	kill	a homeless adult	is	kill	X>Y	d	No	7499	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	77	1	680	0	k	W	150	0	unidentified	impersonal	a police officer	is	kill	an elderly person	is	kill	X>Y	d	No	4312	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	78	1	680	0	k	W	150	0	unidentified	impersonal	a convict	is	kill	a terrorist	is	kill	X>Y	k	Yes	5040	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	79	1	680	0	k	W	150	0	unidentified	impersonal	a pedophile	is	kill	an orphan	is	kill	X>Y	d	No	3139	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	80	1	680	0	k	W	150	0	strangle	impersonal	an assassin	is	kill	a college student	is	kill	X>Y	d	No	4522	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	81	1	680	0	k	W	150	0	strangle	impersonal	an elderly person	is	kill	a celebrity	is	kill	X>Y	k	Yes	14835	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	82	1	680	0	k	W	150	0	unidentified	personal	a mentor	is	kill	a police officer	is	kill	X>Y	k	Yes	3005	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	83	1	680	0	k	W	150	0	strangle	impersonal	a nun	is	kill	an Olympian	is	kill	X>Y	k	Yes	3403	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	84	1	680	0	k	W	150	0	unidentified	impersonal	a celebrity	is	kill	a judge	is	kill	X>Y	d	No	4258	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	85	1	680	0	k	W	150	0	unidentified	impersonal	an orphan	is	kill	an addict	is	kill	X>Y	k	Yes	3876	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	86	1	680	0	k	W	150	0	strangle	impersonal	a police officer	is	kill	an Olympian	is	kill	X>Y	d	No	10085	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	87	1	680	0	k	W	150	0	strangle	impersonal	a homeless adult	is	kill	a college student	is	kill	X>Y	d	No	7473	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	88	1	680	0	k	W	150	0	strangle	personal	a police officer	is	kill	a terrorist	is	kill	X>Y	k	Yes	2349	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	89	1	680	0	k	W	150	0	unidentified	impersonal	a convict	is	kill	a nun	is	kill	X>Y	d	No	10861	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	90	1	680	0	k	W	150	0	unidentified	personal	a soldier	is	kill	a billionaire	is	kill	X>Y	k	Yes	5870	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	91	1	680	0	k	W	150	0	unidentified	impersonal	an astronaut	is	kill	a college student	is	kill	X>Y	d	No	1888	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	92	1	680	0	k	W	150	0	strangle	impersonal	a college student	is	kill	a celebrity	is	kill	X>Y	k	Yes	5801	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	93	1	680	0	k	W	150	0	strangle	impersonal	an elderly person	is	kill	a police officer	is	kill	X>Y	k	Yes	5357	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	94	1	680	0	k	W	150	0	strangle	personal	a gang member	is	kill	a soldier	is	kill	X>Y	d	No	3114	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	95	1	680	0	k	W	150	0	unidentified	personal	a mentor	is	kill	a college student	is	kill	X>Y	k	Yes	6616	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	96	1	680	0	k	W	150	0	strangle	personal	a congressman	is	kill	a terrorist	is	kill	X>Y	k	Yes	1624	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	97	1	680	0	k	W	150	0	strangle	impersonal	a billionaire	is	kill	a terrorist	is	kill	X>Y	k	Yes	2782	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	98	1	680	0	k	W	150	0	unidentified	impersonal	a terrorist	is	kill	a judge	is	kill	X>Y	d	No	1574	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	99	1	680	0	k	W	150	0	strangle	personal	a rapist	is	kill	a judge	is	kill	X>Y	d	No	1302	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	100	1	680	0	k	W	150	0	unidentified	impersonal	an orphan	is	kill	a nun	is	kill	X>Y	d	No	1681	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	101	1	680	0	k	W	150	0	strangle	impersonal	a nun	is	kill	an elderly person	is	kill	X>Y	d	No	4900	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	102	1	680	0	k	W	150	0	unidentified	impersonal	an adult	is	kill	an orphan	is	kill	X>Y	d	No	2214	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	103	1	680	0	k	W	150	0	unidentified	impersonal	an astronaut	is	kill	a pedophile	is	kill	X>Y	k	Yes	2212	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	104	1	680	0	k	W	150	0	unidentified	personal	a billionaire	is	kill	an elderly person	is	kill	X>Y	d	No	2841	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	105	1	680	0	k	W	150	0	unidentified	impersonal	an addict	is	kill	an assassin	is	kill	X>Y	k	Yes	1684	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	106	1	680	0	k	W	150	0	strangle	impersonal	a pedophile	is	kill	an astronaut	is	kill	X>Y	d	No	1881	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	107	1	680	0	k	W	150	0	unidentified	personal	an Olympian	is	kill	a convict	is	kill	X>Y	k	Yes	4121	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	108	1	680	0	k	W	150	0	strangle	impersonal	a college student	is	kill	an orphan	is	kill	X>Y	d	No	5511	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	109	1	680	0	k	W	150	0	unidentified	personal	a terrorist	is	kill	a thief	is	kill	X>Y	d	No	3307	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	110	1	680	0	k	W	150	0	strangle	impersonal	a convict	is	kill	a judge	is	kill	X>Y	k	Yes	2124	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	111	1	680	0	k	W	150	0	strangle	personal	an astronaut	is	kill	a billionaire	is	kill	X>Y	k	Yes	1884	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	112	1	680	0	k	W	150	0	strangle	personal	a nun	is	kill	a thief	is	kill	X>Y	k	Yes	2334	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	113	1	680	0	k	W	150	0	unidentified	personal	a convict	is	kill	a billionaire	is	kill	X>Y	d	No	1652	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	114	1	680	0	k	W	150	0	unidentified	personal	a convict	is	kill	an assassin	is	kill	X>Y	k	Yes	1872	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	115	1	680	0	k	W	150	0	strangle	personal	a gang member	is	kill	a mentor	is	kill	X>Y	k	Yes	4900	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	116	1	680	0	k	W	150	0	strangle	impersonal	a billionaire	is	kill	an Olympian	is	kill	X>Y	d	No	2072	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	117	1	680	0	k	W	150	0	unidentified	personal	a billionaire	is	kill	a pedophile	is	kill	X>Y	k	Yes	1484	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	118	1	680	0	k	W	150	0	unidentified	impersonal	an orphan	is	kill	an adult	is	kill	X>Y	k	Yes	3112	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	119	1	680	0	k	W	150	0	strangle	personal	a college student	is	kill	a soldier	is	kill	X>Y	d	No	7888	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	120	1	680	0	k	W	150	0	unidentified	impersonal	a mentor	is	kill	a rapist	is	kill	X>Y	k	Yes	2362	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	121	1	680	0	k	W	150	0	strangle	personal	an orphan	is	kill	a thief	is	kill	X>Y	k	Yes	10036	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	122	1	680	0	k	W	150	0	strangle	impersonal	an addict	is	kill	a terrorist	is	kill	X>Y	k	Yes	3927	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	123	1	680	0	k	W	150	0	unidentified	personal	an assassin	is	kill	a homeless adult	is	kill	X>Y	d	No	4147	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	124	1	680	0	k	W	150	0	strangle	impersonal	a congressman	is	kill	a mentor	is	kill	X>Y	d	No	2394	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	125	1	680	0	k	W	150	0	unidentified	personal	a police officer	is	kill	a pedophile	is	kill	X>Y	k	Yes	2781	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	126	1	680	0	k	W	150	0	unidentified	impersonal	a judge	is	kill	a nun	is	kill	X>Y	d	No	1956	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	127	1	680	0	k	W	150	0	strangle	personal	a pedophile	is	kill	an adult	is	kill	X>Y	d	No	1348	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	128	1	680	0	k	W	150	0	unidentified	impersonal	a billionaire	is	kill	an adult	is	kill	X>Y	d	No	1395	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	129	1	680	0	k	W	150	0	strangle	personal	a gang member	is	kill	an elderly person	is	kill	X>Y	d	No	3194	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	130	1	680	0	k	W	150	0	unidentified	personal	a gang member	is	kill	a convict	is	kill	X>Y	d	No	3716	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	131	1	680	0	k	W	150	0	unidentified	impersonal	an Olympian	is	kill	a rapist	is	kill	X>Y	k	Yes	1942	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	132	1	680	0	k	W	150	0	unidentified	impersonal	an astronaut	is	kill	an addict	is	kill	X>Y	k	Yes	2233	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	133	1	680	0	k	W	150	0	unidentified	impersonal	a congressman	is	kill	a terrorist	is	kill	X>Y	k	Yes	1667	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	134	1	680	0	k	W	150	0	unidentified	impersonal	a mentor	is	kill	an addict	is	kill	X>Y	k	Yes	1214	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	135	1	680	0	k	W	150	0	strangle	impersonal	a celebrity	is	kill	an assassin	is	kill	X>Y	k	Yes	2111	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	136	1	680	0	k	W	150	0	strangle	impersonal	a billionaire	is	kill	a police officer	is	kill	X>Y	k	Yes	1784	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	137	1	680	0	k	W	150	0	strangle	impersonal	a college student	is	kill	a convict	is	kill	X>Y	k	Yes	1717	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	138	1	680	0	k	W	150	0	strangle	personal	a pedophile	is	kill	a mentor	is	kill	X>Y	d	No	1488	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	139	1	680	0	k	W	150	0	strangle	personal	a homeless adult	is	kill	an adult	is	kill	X>Y	d	No	1996	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	140	1	680	0	k	W	150	0	strangle	personal	a thief	is	kill	a nun	is	kill	X>Y	d	No	2671	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	141	1	680	0	k	W	150	0	strangle	personal	a police officer	is	kill	a convict	is	kill	X>Y	k	Yes	5476	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	142	1	680	0	k	W	150	0	strangle	personal	a billionaire	is	kill	a celebrity	is	kill	X>Y	d	No	2267	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	143	1	680	0	k	W	150	0	unidentified	impersonal	an addict	is	kill	an Olympian	is	kill	X>Y	d	No	1650	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	144	1	680	0	k	W	150	0	strangle	personal	a homeless adult	is	kill	a soldier	is	kill	X>Y	d	No	1660	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	145	1	680	0	k	W	150	0	unidentified	personal	a college student	is	kill	a pedophile	is	kill	X>Y	k	Yes	2214	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	146	1	680	0	k	W	150	0	unidentified	personal	a terrorist	is	kill	an elderly person	is	kill	X>Y	d	No	3515	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	147	1	680	0	k	W	150	0	strangle	impersonal	an adult	is	kill	a gang member	is	kill	X>Y	k	Yes	3424	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	148	1	680	0	k	W	150	0	unidentified	personal	an adult	is	kill	an Olympian	is	kill	X>Y	d	No	11610	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	149	1	680	0	k	W	150	0	unidentified	personal	a convict	is	kill	a soldier	is	kill	X>Y	k	Yes	843	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	150	1	680	0	k	W	150	0	unidentified	impersonal	an orphan	is	kill	a gang member	is	kill	X>Y	d	No	1137	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	151	1	680	0	k	W	150	0	unidentified	personal	a congressman	is	kill	an adult	is	kill	X>Y	k	Yes	2977	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	152	1	680	0	k	W	150	0	unidentified	personal	a billionaire	is	kill	a rapist	is	kill	X>Y	k	Yes	1789	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	153	1	680	0	k	W	150	0	unidentified	personal	a congressman	is	kill	an astronaut	is	kill	X>Y	d	No	4585	0	0	0	0	N/A	-1	visible
expDeathMethod3	1	torture	1	154	1	680	0	k	W	150	0	strangle	personal	a congressman	is	kill	a gang member	is	kill	X>Y	k	Yes	4118	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	0	0	680	0	k	W	300	0	strangle	personal	a homeless adult	is	kill	a pedophile	is	kill	X>Y	d	Yes	27211	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	1	0	680	0	k	W	300	0	strangle	personal	a judge	is	kill	a soldier	is	kill	X>Y	k	No	17230	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	2	0	680	0	k	W	300	0	unidentified	impersonal	an assassin	is	kill	a police officer	is	kill	X>Y	k	No	12012	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	3	0	680	0	k	W	300	0	strangle	impersonal	a mentor	is	kill	a pedophile	is	kill	X>Y	d	Yes	8567	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	4	0	680	0	k	W	300	0	unidentified	personal	a pedophile	is	kill	a thief	is	kill	X>Y	k	No	11682	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	5	0	680	0	k	W	300	0	strangle	impersonal	an elderly person	is	kill	a thief	is	kill	X>Y	d	Yes	10218	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	6	0	680	0	k	W	300	0	unidentified	impersonal	an addict	is	kill	a terrorist	is	kill	X>Y	d	Yes	5738	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	7	0	680	0	k	W	300	0	unidentified	personal	a convict	is	kill	a congressman	is	kill	X>Y	k	No	6082	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	0	1	680	0	k	W	150	0	strangle	personal	a billionaire	is	kill	a nun	is	kill	X>Y	k	No	8375	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	1	1	680	0	k	W	150	0	unidentified	impersonal	an adult	is	kill	an assassin	is	kill	X>Y	d	Yes	3576	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	2	1	680	0	k	W	150	0	strangle	impersonal	an assassin	is	kill	an Olympian	is	kill	X>Y	k	No	2804	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	3	1	680	0	k	W	150	0	unidentified	personal	a homeless adult	is	kill	a police officer	is	kill	X>Y	k	No	3589	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	4	1	680	0	k	W	150	0	unidentified	impersonal	an addict	is	kill	a billionaire	is	kill	X>Y	d	Yes	2669	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	5	1	680	0	k	W	150	0	unidentified	impersonal	an assassin	is	kill	a mentor	is	kill	X>Y	k	No	6039	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	6	1	680	0	k	W	150	0	strangle	personal	an adult	is	kill	a judge	is	kill	X>Y	d	Yes	6483	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	7	1	680	0	k	W	150	0	unidentified	personal	a pedophile	is	kill	an orphan	is	kill	X>Y	k	No	4805	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	8	-1	680	0	k	W	150	0	unidentified	personal	a homeless adult	is	kill	a rapist	is	kill	X>Y	N/A	N/A	5819	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	9	1	680	0	k	W	150	0	unidentified	impersonal	an adult	is	kill	a nun	is	kill	X>Y	d	Yes	5575	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	10	1	680	0	k	W	150	0	unidentified	impersonal	a homeless adult	is	kill	a celebrity	is	kill	X>Y	d	Yes	3262	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	11	1	680	0	k	W	150	0	strangle	impersonal	an adult	is	kill	an elderly person	is	kill	X>Y	d	Yes	5785	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	12	1	680	0	k	W	150	0	unidentified	impersonal	a thief	is	kill	a homeless adult	is	kill	X>Y	d	Yes	7784	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	13	1	680	0	k	W	150	0	unidentified	personal	a thief	is	kill	an assassin	is	kill	X>Y	d	Yes	4289	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	14	1	680	0	k	W	150	0	strangle	impersonal	a homeless adult	is	kill	an astronaut	is	kill	X>Y	k	No	2966	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	15	1	680	0	k	W	150	0	unidentified	personal	an adult	is	kill	a billionaire	is	kill	X>Y	d	Yes	3339	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	16	1	680	0	k	W	150	0	strangle	impersonal	a celebrity	is	kill	a gang member	is	kill	X>Y	d	Yes	2467	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	17	1	680	0	k	W	150	0	strangle	personal	a pedophile	is	kill	a nun	is	kill	X>Y	k	No	3677	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	18	1	680	0	k	W	150	0	strangle	personal	a homeless adult	is	kill	a judge	is	kill	X>Y	k	No	4198	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	19	1	680	0	k	W	150	0	strangle	personal	a celebrity	is	kill	a terrorist	is	kill	X>Y	d	Yes	1891	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	20	1	680	0	k	W	150	0	unidentified	personal	an assassin	is	kill	a congressman	is	kill	X>Y	k	No	3376	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	21	1	680	0	k	W	150	0	unidentified	impersonal	a gang member	is	kill	a thief	is	kill	X>Y	d	Yes	4266	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	22	1	680	0	k	W	150	0	strangle	impersonal	a terrorist	is	kill	a billionaire	is	kill	X>Y	k	No	2867	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	23	1	680	0	k	W	150	0	strangle	impersonal	an astronaut	is	kill	a thief	is	kill	X>Y	d	Yes	3102	0	0	0	0	N/A	-1	visible
expDeathMethod3	20	torture	1	24	1	680	0	k	W	150	0	unidentified	impersonal	a nun	is	kill	an Olympian	is	kill	X>Y	d	Yes	5897	0	0	0	0	N/A	-1	visible
